"data_id","age","language","form","birth_order","ethnicity","sex","zygosity","original_id","norming","longitudinal","source_name","mom_ed","measure","vocab","cross_sectional","demo","n","demo_label"
170935,24,"Spanish (Mexican)","WS","Third",NA,"Female",NA,"699",TRUE,FALSE,"Marchman","Secondary","production",421,TRUE,"All Data",1092,"All Data (n = 1092)"
170936,17,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"700",TRUE,FALSE,"Marchman","College","production",27,TRUE,"All Data",1092,"All Data (n = 1092)"
170937,28,"Spanish (Mexican)","WS",NA,NA,"Male",NA,"701",TRUE,FALSE,"Marchman","Some Secondary","production",47,TRUE,"All Data",1092,"All Data (n = 1092)"
170938,20,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"702",TRUE,FALSE,"Marchman",NA,"production",167,TRUE,"All Data",1092,"All Data (n = 1092)"
170939,30,"Spanish (Mexican)","WS","First",NA,"Female",NA,"703",TRUE,FALSE,"Marchman","College","production",617,TRUE,"All Data",1092,"All Data (n = 1092)"
170940,19,"Spanish (Mexican)","WS","Fourth",NA,"Male",NA,"704",TRUE,FALSE,"Marchman","College","production",38,TRUE,"All Data",1092,"All Data (n = 1092)"
170941,21,"Spanish (Mexican)","WS","First",NA,"Female",NA,"705",TRUE,FALSE,"Marchman","College","production",263,TRUE,"All Data",1092,"All Data (n = 1092)"
170942,23,"Spanish (Mexican)","WS","Third",NA,"Female",NA,"706",TRUE,FALSE,"Marchman","College","production",183,TRUE,"All Data",1092,"All Data (n = 1092)"
170943,28,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"707",TRUE,FALSE,"Marchman","College","production",523,TRUE,"All Data",1092,"All Data (n = 1092)"
170944,27,"Spanish (Mexican)","WS","First",NA,"Male",NA,"708",TRUE,FALSE,"Marchman","College","production",345,TRUE,"All Data",1092,"All Data (n = 1092)"
170945,30,"Spanish (Mexican)","WS","Third",NA,"Female",NA,"709",TRUE,FALSE,"Marchman","Secondary","production",670,TRUE,"All Data",1092,"All Data (n = 1092)"
170946,23,"Spanish (Mexican)","WS","Third",NA,"Female",NA,"710",TRUE,FALSE,"Marchman","Some Secondary","production",81,TRUE,"All Data",1092,"All Data (n = 1092)"
170947,30,"Spanish (Mexican)","WS","First",NA,"Male",NA,"711",TRUE,FALSE,"Marchman","Some Secondary","production",406,TRUE,"All Data",1092,"All Data (n = 1092)"
170948,21,"Spanish (Mexican)","WS","Third",NA,"Male",NA,"712",TRUE,FALSE,"Marchman","College","production",47,TRUE,"All Data",1092,"All Data (n = 1092)"
170949,30,"Spanish (Mexican)","WS","Third",NA,"Female",NA,"713",TRUE,FALSE,"Marchman","College","production",359,TRUE,"All Data",1092,"All Data (n = 1092)"
170950,23,"Spanish (Mexican)","WS","Third",NA,"Female",NA,"714",TRUE,FALSE,"Marchman",NA,"production",148,TRUE,"All Data",1092,"All Data (n = 1092)"
170951,26,"Spanish (Mexican)","WS","Fourth",NA,"Male",NA,"715",TRUE,FALSE,"Marchman","College","production",243,TRUE,"All Data",1092,"All Data (n = 1092)"
170952,29,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"716",TRUE,FALSE,"Marchman","Secondary","production",452,TRUE,"All Data",1092,"All Data (n = 1092)"
170953,16,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"717",TRUE,FALSE,"Marchman","College","production",14,TRUE,"All Data",1092,"All Data (n = 1092)"
170954,19,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"718",TRUE,FALSE,"Marchman","College","production",205,TRUE,"All Data",1092,"All Data (n = 1092)"
170955,29,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"719",TRUE,FALSE,"Marchman","College","production",239,TRUE,"All Data",1092,"All Data (n = 1092)"
170956,22,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"720",TRUE,FALSE,"Marchman",NA,"production",38,TRUE,"All Data",1092,"All Data (n = 1092)"
170957,23,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"721",TRUE,FALSE,"Marchman","College","production",52,TRUE,"All Data",1092,"All Data (n = 1092)"
170958,17,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"722",TRUE,FALSE,"Marchman","College","production",40,TRUE,"All Data",1092,"All Data (n = 1092)"
170959,26,"Spanish (Mexican)","WS","First",NA,"Male",NA,"723",TRUE,FALSE,"Marchman",NA,"production",371,TRUE,"All Data",1092,"All Data (n = 1092)"
170960,25,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"724",TRUE,FALSE,"Marchman","College","production",189,TRUE,"All Data",1092,"All Data (n = 1092)"
170961,29,"Spanish (Mexican)","WS","First",NA,"Female",NA,"725",TRUE,FALSE,"Marchman","Secondary","production",372,TRUE,"All Data",1092,"All Data (n = 1092)"
170962,24,"Spanish (Mexican)","WS","First",NA,"Male",NA,"726",TRUE,FALSE,"Marchman","Some Secondary","production",391,TRUE,"All Data",1092,"All Data (n = 1092)"
170963,17,"Spanish (Mexican)","WS","Fifth",NA,"Female",NA,"728",TRUE,FALSE,"Marchman","Secondary","production",256,TRUE,"All Data",1092,"All Data (n = 1092)"
170964,28,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"729",TRUE,FALSE,"Marchman","Secondary","production",488,TRUE,"All Data",1092,"All Data (n = 1092)"
170965,25,"Spanish (Mexican)","WS","First",NA,"Male",NA,"730",TRUE,FALSE,"Marchman","College","production",354,TRUE,"All Data",1092,"All Data (n = 1092)"
170966,20,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"731",TRUE,FALSE,"Marchman","College","production",105,TRUE,"All Data",1092,"All Data (n = 1092)"
170967,18,"Spanish (Mexican)","WS","First",NA,"Male",NA,"732",TRUE,FALSE,"Marchman","Some Secondary","production",42,TRUE,"All Data",1092,"All Data (n = 1092)"
170968,27,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"734",TRUE,FALSE,"Marchman","Secondary","production",261,TRUE,"All Data",1092,"All Data (n = 1092)"
170969,23,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"735",TRUE,FALSE,"Marchman","Secondary","production",180,TRUE,"All Data",1092,"All Data (n = 1092)"
170970,26,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"736",TRUE,FALSE,"Marchman","College","production",318,TRUE,"All Data",1092,"All Data (n = 1092)"
170971,16,"Spanish (Mexican)","WS","First",NA,"Male",NA,"738",TRUE,FALSE,"Marchman","College","production",53,TRUE,"All Data",1092,"All Data (n = 1092)"
170972,17,"Spanish (Mexican)","WS","First",NA,"Female",NA,"739",TRUE,FALSE,"Marchman","College","production",18,TRUE,"All Data",1092,"All Data (n = 1092)"
170973,20,"Spanish (Mexican)","WS","Third",NA,"Female",NA,"740",TRUE,FALSE,"Marchman","Secondary","production",71,TRUE,"All Data",1092,"All Data (n = 1092)"
170974,25,"Spanish (Mexican)","WS","First",NA,"Female",NA,"741",TRUE,FALSE,"Marchman","College","production",189,TRUE,"All Data",1092,"All Data (n = 1092)"
170975,23,"Spanish (Mexican)","WS","First",NA,"Female",NA,"742",TRUE,FALSE,"Marchman","College","production",137,TRUE,"All Data",1092,"All Data (n = 1092)"
170976,29,"Spanish (Mexican)","WS",NA,NA,"Female",NA,"743",TRUE,FALSE,"Marchman","Some Secondary","production",625,TRUE,"All Data",1092,"All Data (n = 1092)"
170977,25,"Spanish (Mexican)","WS","First",NA,"Male",NA,"744",TRUE,FALSE,"Marchman","Secondary","production",388,TRUE,"All Data",1092,"All Data (n = 1092)"
170978,25,"Spanish (Mexican)","WS","First",NA,"Female",NA,"745",TRUE,FALSE,"Marchman","Secondary","production",367,TRUE,"All Data",1092,"All Data (n = 1092)"
170979,26,"Spanish (Mexican)","WS","First",NA,"Male",NA,"746",TRUE,FALSE,"Marchman","Secondary","production",83,TRUE,"All Data",1092,"All Data (n = 1092)"
170980,28,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"747",TRUE,FALSE,"Marchman","Primary","production",227,TRUE,"All Data",1092,"All Data (n = 1092)"
170981,30,"Spanish (Mexican)","WS","First",NA,"Female",NA,"749",TRUE,FALSE,"Marchman","Secondary","production",494,TRUE,"All Data",1092,"All Data (n = 1092)"
170982,30,"Spanish (Mexican)","WS","First",NA,"Male",NA,"750",TRUE,FALSE,"Marchman","Some Secondary","production",583,TRUE,"All Data",1092,"All Data (n = 1092)"
170983,25,"Spanish (Mexican)","WS",NA,NA,"Female",NA,"753",TRUE,FALSE,"Marchman","Primary","production",348,TRUE,"All Data",1092,"All Data (n = 1092)"
170984,17,"Spanish (Mexican)","WS","Third",NA,"Male",NA,"756",TRUE,FALSE,"Marchman","College","production",15,TRUE,"All Data",1092,"All Data (n = 1092)"
170985,19,"Spanish (Mexican)","WS","Third",NA,"Female",NA,"757",TRUE,FALSE,"Marchman","Secondary","production",90,TRUE,"All Data",1092,"All Data (n = 1092)"
170986,20,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"758",TRUE,FALSE,"Marchman","Some Secondary","production",86,TRUE,"All Data",1092,"All Data (n = 1092)"
170987,21,"Spanish (Mexican)","WS","First",NA,"Female",NA,"759",TRUE,FALSE,"Marchman","College","production",51,TRUE,"All Data",1092,"All Data (n = 1092)"
170988,21,"Spanish (Mexican)","WS","First",NA,"Male",NA,"760",TRUE,FALSE,"Marchman","College","production",212,TRUE,"All Data",1092,"All Data (n = 1092)"
170989,22,"Spanish (Mexican)","WS","Third",NA,"Male",NA,"761",TRUE,FALSE,"Marchman","College","production",162,TRUE,"All Data",1092,"All Data (n = 1092)"
170990,21,"Spanish (Mexican)","WS","First",NA,"Male",NA,"762",TRUE,FALSE,"Marchman","Secondary","production",12,TRUE,"All Data",1092,"All Data (n = 1092)"
170991,21,"Spanish (Mexican)","WS","First",NA,"Male",NA,"763",TRUE,FALSE,"Marchman","Secondary","production",22,TRUE,"All Data",1092,"All Data (n = 1092)"
170992,22,"Spanish (Mexican)","WS",NA,NA,"Female",NA,"764",TRUE,FALSE,"Marchman","Some Secondary","production",482,TRUE,"All Data",1092,"All Data (n = 1092)"
170993,22,"Spanish (Mexican)","WS","Fourth",NA,"Female",NA,"765",TRUE,FALSE,"Marchman","Some Secondary","production",45,TRUE,"All Data",1092,"All Data (n = 1092)"
170994,22,"Spanish (Mexican)","WS","Third",NA,"Female",NA,"766",TRUE,FALSE,"Marchman","Some Secondary","production",145,TRUE,"All Data",1092,"All Data (n = 1092)"
170995,22,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"767",TRUE,FALSE,"Marchman","Secondary","production",62,TRUE,"All Data",1092,"All Data (n = 1092)"
170996,22,"Spanish (Mexican)","WS","First",NA,"Male",NA,"768",TRUE,FALSE,"Marchman","Secondary","production",353,TRUE,"All Data",1092,"All Data (n = 1092)"
170997,24,"Spanish (Mexican)","WS","First",NA,"Male",NA,"769",TRUE,FALSE,"Marchman","Secondary","production",375,TRUE,"All Data",1092,"All Data (n = 1092)"
170998,23,"Spanish (Mexican)","WS","Third",NA,"Male",NA,"770",TRUE,FALSE,"Marchman","Secondary","production",333,TRUE,"All Data",1092,"All Data (n = 1092)"
170999,24,"Spanish (Mexican)","WS","First",NA,"Female",NA,"771",TRUE,FALSE,"Marchman","Secondary","production",278,TRUE,"All Data",1092,"All Data (n = 1092)"
171000,24,"Spanish (Mexican)","WS","First",NA,"Female",NA,"772",TRUE,FALSE,"Marchman","College","production",202,TRUE,"All Data",1092,"All Data (n = 1092)"
171001,24,"Spanish (Mexican)","WS","First",NA,"Male",NA,"773",TRUE,FALSE,"Marchman","College","production",216,TRUE,"All Data",1092,"All Data (n = 1092)"
171002,25,"Spanish (Mexican)","WS",NA,NA,"Female",NA,"774",TRUE,FALSE,"Marchman","Secondary","production",285,TRUE,"All Data",1092,"All Data (n = 1092)"
171003,25,"Spanish (Mexican)","WS",NA,NA,"Female",NA,"775",TRUE,FALSE,"Marchman","Secondary","production",79,TRUE,"All Data",1092,"All Data (n = 1092)"
171004,25,"Spanish (Mexican)","WS","First",NA,"Male",NA,"776",TRUE,FALSE,"Marchman","College","production",529,TRUE,"All Data",1092,"All Data (n = 1092)"
171005,25,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"777",TRUE,FALSE,"Marchman","Some Secondary","production",501,TRUE,"All Data",1092,"All Data (n = 1092)"
171006,26,"Spanish (Mexican)","WS","First",NA,"Male",NA,"778",TRUE,FALSE,"Marchman",NA,"production",588,TRUE,"All Data",1092,"All Data (n = 1092)"
171007,25,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"779",TRUE,FALSE,"Marchman","Some Secondary","production",76,TRUE,"All Data",1092,"All Data (n = 1092)"
171008,26,"Spanish (Mexican)","WS","First",NA,"Male",NA,"780",TRUE,FALSE,"Marchman","Some Secondary","production",325,TRUE,"All Data",1092,"All Data (n = 1092)"
171009,28,"Spanish (Mexican)","WS","First",NA,"Female",NA,"781",TRUE,FALSE,"Marchman","Some Secondary","production",569,TRUE,"All Data",1092,"All Data (n = 1092)"
171010,26,"Spanish (Mexican)","WS","Third",NA,"Male",NA,"782",TRUE,FALSE,"Marchman","Some Secondary","production",245,TRUE,"All Data",1092,"All Data (n = 1092)"
171011,26,"Spanish (Mexican)","WS","First",NA,"Female",NA,"783",TRUE,FALSE,"Marchman","College","production",637,TRUE,"All Data",1092,"All Data (n = 1092)"
171012,26,"Spanish (Mexican)","WS","First",NA,"Female",NA,"784",TRUE,FALSE,"Marchman","Secondary","production",632,TRUE,"All Data",1092,"All Data (n = 1092)"
171013,27,"Spanish (Mexican)","WS","First",NA,"Female",NA,"785",TRUE,FALSE,"Marchman","College","production",238,TRUE,"All Data",1092,"All Data (n = 1092)"
171014,29,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"786",TRUE,FALSE,"Marchman","Secondary","production",422,TRUE,"All Data",1092,"All Data (n = 1092)"
171015,27,"Spanish (Mexican)","WS","Third",NA,"Male",NA,"787",TRUE,FALSE,"Marchman","Secondary","production",246,TRUE,"All Data",1092,"All Data (n = 1092)"
171016,27,"Spanish (Mexican)","WS","First",NA,"Female",NA,"788",TRUE,FALSE,"Marchman","Secondary","production",282,TRUE,"All Data",1092,"All Data (n = 1092)"
171017,27,"Spanish (Mexican)","WS","First",NA,"Female",NA,"789",TRUE,FALSE,"Marchman","College","production",621,TRUE,"All Data",1092,"All Data (n = 1092)"
171018,28,"Spanish (Mexican)","WS","Third",NA,"Male",NA,"790",TRUE,FALSE,"Marchman","Some Secondary","production",382,TRUE,"All Data",1092,"All Data (n = 1092)"
171019,28,"Spanish (Mexican)","WS","Third",NA,"Male",NA,"791",TRUE,FALSE,"Marchman","Some Secondary","production",50,TRUE,"All Data",1092,"All Data (n = 1092)"
171020,29,"Spanish (Mexican)","WS","First",NA,"Female",NA,"792",TRUE,FALSE,"Marchman","Some Secondary","production",88,TRUE,"All Data",1092,"All Data (n = 1092)"
171021,29,"Spanish (Mexican)","WS","First",NA,"Male",NA,"793",TRUE,FALSE,"Marchman","College","production",504,TRUE,"All Data",1092,"All Data (n = 1092)"
171022,27,"Spanish (Mexican)","WS","First",NA,"Female",NA,"794",TRUE,FALSE,"Marchman","College","production",470,TRUE,"All Data",1092,"All Data (n = 1092)"
171023,20,"Spanish (Mexican)","WS","Fifth",NA,"Male",NA,"797",TRUE,FALSE,"Marchman","None","production",31,TRUE,"All Data",1092,"All Data (n = 1092)"
171024,28,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"798",TRUE,FALSE,"Marchman","Some Secondary","production",287,TRUE,"All Data",1092,"All Data (n = 1092)"
171025,20,"Spanish (Mexican)","WS","Third",NA,"Male",NA,"799",TRUE,FALSE,"Marchman","Primary","production",121,TRUE,"All Data",1092,"All Data (n = 1092)"
171026,19,"Spanish (Mexican)","WS","Third",NA,"Male",NA,"804",TRUE,FALSE,"Marchman","College","production",14,TRUE,"All Data",1092,"All Data (n = 1092)"
171027,25,"Spanish (Mexican)","WS","First",NA,"Male",NA,"805",TRUE,FALSE,"Marchman","Secondary","production",328,TRUE,"All Data",1092,"All Data (n = 1092)"
171028,21,"Spanish (Mexican)","WS","Fourth",NA,"Female",NA,"806",TRUE,FALSE,"Marchman","Some Secondary","production",82,TRUE,"All Data",1092,"All Data (n = 1092)"
171029,20,"Spanish (Mexican)","WS","Third",NA,"Male",NA,"807",TRUE,FALSE,"Marchman","College","production",127,TRUE,"All Data",1092,"All Data (n = 1092)"
171030,24,"Spanish (Mexican)","WS","First",NA,"Male",NA,"808",TRUE,FALSE,"Marchman","Some Secondary","production",129,TRUE,"All Data",1092,"All Data (n = 1092)"
171031,26,"Spanish (Mexican)","WS",NA,NA,"Male",NA,"809",TRUE,FALSE,"Marchman","Some Secondary","production",382,TRUE,"All Data",1092,"All Data (n = 1092)"
171032,20,"Spanish (Mexican)","WS","Fifth",NA,"Male",NA,"810",TRUE,FALSE,"Marchman","Some Secondary","production",82,TRUE,"All Data",1092,"All Data (n = 1092)"
171033,21,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"811",TRUE,FALSE,"Marchman","College","production",180,TRUE,"All Data",1092,"All Data (n = 1092)"
171034,26,"Spanish (Mexican)","WS","First",NA,"Female",NA,"812",TRUE,FALSE,"Marchman","Secondary","production",204,TRUE,"All Data",1092,"All Data (n = 1092)"
171035,28,"Spanish (Mexican)","WS","First",NA,"Female",NA,"813",TRUE,FALSE,"Marchman","Primary","production",362,TRUE,"All Data",1092,"All Data (n = 1092)"
171036,21,"Spanish (Mexican)","WS","First",NA,"Male",NA,"814",TRUE,FALSE,"Marchman","Some Secondary","production",94,TRUE,"All Data",1092,"All Data (n = 1092)"
171037,20,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"815",TRUE,FALSE,"Marchman","Secondary","production",32,TRUE,"All Data",1092,"All Data (n = 1092)"
171038,25,"Spanish (Mexican)","WS",NA,NA,"Female",NA,"816",TRUE,FALSE,"Marchman","Some Secondary","production",554,TRUE,"All Data",1092,"All Data (n = 1092)"
171039,29,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"817",TRUE,FALSE,"Marchman","Secondary","production",538,TRUE,"All Data",1092,"All Data (n = 1092)"
171040,25,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"818",TRUE,FALSE,"Marchman","Some Secondary","production",199,TRUE,"All Data",1092,"All Data (n = 1092)"
171041,20,"Spanish (Mexican)","WS","First",NA,"Female",NA,"819",TRUE,FALSE,"Marchman","Secondary","production",239,TRUE,"All Data",1092,"All Data (n = 1092)"
171042,18,"Spanish (Mexican)","WS","Third",NA,"Male",NA,"820",TRUE,FALSE,"Marchman","Primary","production",203,TRUE,"All Data",1092,"All Data (n = 1092)"
171043,26,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"821",TRUE,FALSE,"Marchman","College","production",208,TRUE,"All Data",1092,"All Data (n = 1092)"
171044,18,"Spanish (Mexican)","WS","Fourth",NA,"Male",NA,"822",TRUE,FALSE,"Marchman","Some Secondary","production",462,TRUE,"All Data",1092,"All Data (n = 1092)"
171045,23,"Spanish (Mexican)","WS","Third",NA,"Female",NA,"823",TRUE,FALSE,"Marchman","Primary","production",131,TRUE,"All Data",1092,"All Data (n = 1092)"
171046,21,"Spanish (Mexican)","WS","First",NA,"Female",NA,"824",TRUE,FALSE,"Marchman","Some Secondary","production",9,TRUE,"All Data",1092,"All Data (n = 1092)"
171047,28,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"825",TRUE,FALSE,"Marchman","Some Secondary","production",366,TRUE,"All Data",1092,"All Data (n = 1092)"
171048,27,"Spanish (Mexican)","WS","First",NA,"Female",NA,"826",TRUE,FALSE,"Marchman","Secondary","production",457,TRUE,"All Data",1092,"All Data (n = 1092)"
171049,25,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"827",TRUE,FALSE,"Marchman","None","production",478,TRUE,"All Data",1092,"All Data (n = 1092)"
171050,27,"Spanish (Mexican)","WS",NA,NA,"Female",NA,"828",TRUE,FALSE,"Marchman","Some Secondary","production",417,TRUE,"All Data",1092,"All Data (n = 1092)"
171051,29,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"829",TRUE,FALSE,"Marchman","Some Secondary","production",75,TRUE,"All Data",1092,"All Data (n = 1092)"
171052,29,"Spanish (Mexican)","WS","First",NA,"Female",NA,"830",TRUE,FALSE,"Marchman","Some Secondary","production",665,TRUE,"All Data",1092,"All Data (n = 1092)"
171053,21,"Spanish (Mexican)","WS","First",NA,"Male",NA,"831",TRUE,FALSE,"Marchman","Secondary","production",132,TRUE,"All Data",1092,"All Data (n = 1092)"
171054,25,"Spanish (Mexican)","WS","First",NA,"Male",NA,"832",TRUE,FALSE,"Marchman","Some Secondary","production",468,TRUE,"All Data",1092,"All Data (n = 1092)"
171055,25,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"834",TRUE,FALSE,"Marchman","Some Secondary","production",192,TRUE,"All Data",1092,"All Data (n = 1092)"
171056,19,"Spanish (Mexican)","WS","First",NA,"Female",NA,"835",TRUE,FALSE,"Marchman","Secondary","production",25,TRUE,"All Data",1092,"All Data (n = 1092)"
171057,27,"Spanish (Mexican)","WS","First",NA,"Female",NA,"836",TRUE,FALSE,"Marchman","Some Secondary","production",309,TRUE,"All Data",1092,"All Data (n = 1092)"
171058,23,"Spanish (Mexican)","WS","First",NA,"Female",NA,"837",TRUE,FALSE,"Marchman","Primary","production",152,TRUE,"All Data",1092,"All Data (n = 1092)"
171059,27,"Spanish (Mexican)","WS","First",NA,"Male",NA,"838",TRUE,FALSE,"Marchman","Secondary","production",377,TRUE,"All Data",1092,"All Data (n = 1092)"
171060,28,"Spanish (Mexican)","WS","First",NA,"Male",NA,"839",TRUE,FALSE,"Marchman","Some Secondary","production",134,TRUE,"All Data",1092,"All Data (n = 1092)"
171061,21,"Spanish (Mexican)","WS","Third",NA,"Female",NA,"840",TRUE,FALSE,"Marchman","Some Secondary","production",492,TRUE,"All Data",1092,"All Data (n = 1092)"
171062,29,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"841",TRUE,FALSE,"Marchman","Some Secondary","production",483,TRUE,"All Data",1092,"All Data (n = 1092)"
171063,26,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"842",TRUE,FALSE,"Marchman","Some Secondary","production",163,TRUE,"All Data",1092,"All Data (n = 1092)"
171064,18,"Spanish (Mexican)","WS","First",NA,"Male",NA,"843",TRUE,FALSE,"Marchman","Secondary","production",77,TRUE,"All Data",1092,"All Data (n = 1092)"
171065,18,"Spanish (Mexican)","WS","Fourth",NA,"Male",NA,"844",TRUE,FALSE,"Marchman","Some Secondary","production",57,TRUE,"All Data",1092,"All Data (n = 1092)"
171066,23,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"845",TRUE,FALSE,"Marchman","College","production",204,TRUE,"All Data",1092,"All Data (n = 1092)"
171067,24,"Spanish (Mexican)","WS","Fourth",NA,"Female",NA,"846",TRUE,FALSE,"Marchman","Secondary","production",338,TRUE,"All Data",1092,"All Data (n = 1092)"
171068,16,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"847",TRUE,FALSE,"Marchman","Secondary","production",247,TRUE,"All Data",1092,"All Data (n = 1092)"
171069,24,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"848",TRUE,FALSE,"Marchman","College","production",168,TRUE,"All Data",1092,"All Data (n = 1092)"
171070,17,"Spanish (Mexican)","WS","First",NA,"Male",NA,"849",TRUE,FALSE,"Marchman","Primary","production",20,TRUE,"All Data",1092,"All Data (n = 1092)"
171071,24,"Spanish (Mexican)","WS","Third",NA,"Male",NA,"850",TRUE,FALSE,"Marchman","Some Secondary","production",589,TRUE,"All Data",1092,"All Data (n = 1092)"
171072,23,"Spanish (Mexican)","WS","Third",NA,"Female",NA,"851",TRUE,FALSE,"Marchman","Some Secondary","production",53,TRUE,"All Data",1092,"All Data (n = 1092)"
171073,22,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"852",TRUE,FALSE,"Marchman","Secondary","production",115,TRUE,"All Data",1092,"All Data (n = 1092)"
171074,25,"Spanish (Mexican)","WS","First",NA,"Female",NA,"853",TRUE,FALSE,"Marchman","Some Secondary","production",66,TRUE,"All Data",1092,"All Data (n = 1092)"
171075,28,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"854",TRUE,FALSE,"Marchman","Some Secondary","production",372,TRUE,"All Data",1092,"All Data (n = 1092)"
171076,28,"Spanish (Mexican)","WS","Third",NA,"Male",NA,"855",TRUE,FALSE,"Marchman","Primary","production",258,TRUE,"All Data",1092,"All Data (n = 1092)"
171077,30,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"856",TRUE,FALSE,"Marchman","Some Secondary","production",173,TRUE,"All Data",1092,"All Data (n = 1092)"
171078,27,"Spanish (Mexican)","WS","First",NA,"Female",NA,"858",TRUE,FALSE,"Marchman","Some Secondary","production",343,TRUE,"All Data",1092,"All Data (n = 1092)"
171079,23,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"859",TRUE,FALSE,"Marchman","College","production",268,TRUE,"All Data",1092,"All Data (n = 1092)"
171080,30,"Spanish (Mexican)","WS","Third",NA,"Male",NA,"860",TRUE,FALSE,"Marchman","Secondary","production",214,TRUE,"All Data",1092,"All Data (n = 1092)"
171081,19,"Spanish (Mexican)","WS","First",NA,"Male",NA,"861",TRUE,FALSE,"Marchman","College","production",281,TRUE,"All Data",1092,"All Data (n = 1092)"
171082,20,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"862",TRUE,FALSE,"Marchman","College","production",96,TRUE,"All Data",1092,"All Data (n = 1092)"
171083,21,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"863",TRUE,FALSE,"Marchman","Secondary","production",104,TRUE,"All Data",1092,"All Data (n = 1092)"
171084,21,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"864",TRUE,FALSE,"Marchman","College","production",44,TRUE,"All Data",1092,"All Data (n = 1092)"
171085,21,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"865",TRUE,FALSE,"Marchman",NA,"production",238,TRUE,"All Data",1092,"All Data (n = 1092)"
171086,26,"Spanish (Mexican)","WS","First",NA,"Female",NA,"867",TRUE,FALSE,"Marchman","College","production",45,TRUE,"All Data",1092,"All Data (n = 1092)"
171087,24,"Spanish (Mexican)","WS",NA,NA,"Male",NA,"868",TRUE,FALSE,"Marchman","College","production",484,TRUE,"All Data",1092,"All Data (n = 1092)"
171088,25,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"869",TRUE,FALSE,"Marchman","Some Secondary","production",66,TRUE,"All Data",1092,"All Data (n = 1092)"
171089,26,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"870",TRUE,FALSE,"Marchman","Secondary","production",632,TRUE,"All Data",1092,"All Data (n = 1092)"
171090,25,"Spanish (Mexican)","WS","First",NA,"Female",NA,"871",TRUE,FALSE,"Marchman","College","production",189,TRUE,"All Data",1092,"All Data (n = 1092)"
171091,25,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"872",TRUE,FALSE,"Marchman","College","production",216,TRUE,"All Data",1092,"All Data (n = 1092)"
171092,27,"Spanish (Mexican)","WS","First",NA,"Female",NA,"873",TRUE,FALSE,"Marchman","Secondary","production",415,TRUE,"All Data",1092,"All Data (n = 1092)"
171093,28,"Spanish (Mexican)","WS","First",NA,"Female",NA,"874",TRUE,FALSE,"Marchman","Secondary","production",339,TRUE,"All Data",1092,"All Data (n = 1092)"
171094,27,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"875",TRUE,FALSE,"Marchman",NA,"production",223,TRUE,"All Data",1092,"All Data (n = 1092)"
171095,28,"Spanish (Mexican)","WS","Fourth",NA,"Male",NA,"876",TRUE,FALSE,"Marchman","Secondary","production",102,TRUE,"All Data",1092,"All Data (n = 1092)"
