"data_id","age","language","form","birth_order","ethnicity","sex","zygosity","original_id","norming","longitudinal","source_name","mom_ed","measure","vocab","cross_sectional","demo","n","demo_label"
172285,17,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"996",TRUE,FALSE,"Marchman","Primary","production",42,TRUE,"All Data",760,"All Data (n = 760)"
172286,17,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"997",TRUE,FALSE,"Marchman","Secondary","production",44,TRUE,"All Data",760,"All Data (n = 760)"
172287,17,"Spanish (Mexican)","WG","Fifth",NA,"Female",NA,"998",TRUE,FALSE,"Marchman","Primary","production",14,TRUE,"All Data",760,"All Data (n = 760)"
172288,18,"Spanish (Mexican)","WG",NA,NA,"Female",NA,"999",TRUE,FALSE,"Marchman",NA,"production",7,TRUE,"All Data",760,"All Data (n = 760)"
172289,18,"Spanish (Mexican)","WG","First",NA,"Male",NA,"1e3",TRUE,FALSE,"Marchman","Secondary","production",28,TRUE,"All Data",760,"All Data (n = 760)"
172291,18,"Spanish (Mexican)","WG","First",NA,"Male",NA,"1002",TRUE,FALSE,"Marchman","Secondary","production",87,TRUE,"All Data",760,"All Data (n = 760)"
172292,18,"Spanish (Mexican)","WG","Second",NA,"Male",NA,"1003",TRUE,FALSE,"Marchman","Secondary","production",85,TRUE,"All Data",760,"All Data (n = 760)"
172294,18,"Spanish (Mexican)","WG","Third",NA,"Female",NA,"1005",TRUE,FALSE,"Marchman","Some Secondary","production",41,TRUE,"All Data",760,"All Data (n = 760)"
172296,16,"Spanish (Mexican)","WG","First",NA,"Male",NA,"1007",TRUE,FALSE,"Marchman","Some Secondary","production",11,TRUE,"All Data",760,"All Data (n = 760)"
172297,16,"Spanish (Mexican)","WG","Fourth",NA,"Male",NA,"1008",TRUE,FALSE,"Marchman","Some Secondary","production",2,TRUE,"All Data",760,"All Data (n = 760)"
172298,17,"Spanish (Mexican)","WG","Fourth",NA,"Female",NA,"1009",TRUE,FALSE,"Marchman","College","production",0,TRUE,"All Data",760,"All Data (n = 760)"
172299,17,"Spanish (Mexican)","WG","First",NA,"Female",NA,"1010",TRUE,FALSE,"Marchman","College","production",6,TRUE,"All Data",760,"All Data (n = 760)"
172300,17,"Spanish (Mexican)","WG","First",NA,"Female",NA,"1011",TRUE,FALSE,"Marchman","College","production",16,TRUE,"All Data",760,"All Data (n = 760)"
172301,18,"Spanish (Mexican)","WG","Sixth",NA,"Male",NA,"1012",TRUE,FALSE,"Marchman","Primary","production",3,TRUE,"All Data",760,"All Data (n = 760)"
172302,17,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"1015",TRUE,FALSE,"Marchman","Primary","production",13,TRUE,"All Data",760,"All Data (n = 760)"
172303,18,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"1016",TRUE,FALSE,"Marchman","Secondary","production",15,TRUE,"All Data",760,"All Data (n = 760)"
172304,18,"Spanish (Mexican)","WG","Seventh",NA,"Female",NA,"1017",TRUE,FALSE,"Marchman","Primary","production",26,TRUE,"All Data",760,"All Data (n = 760)"
172305,17,"Spanish (Mexican)","WG","Third",NA,"Male",NA,"1019",TRUE,FALSE,"Marchman","College","production",9,TRUE,"All Data",760,"All Data (n = 760)"
172306,18,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"1020",TRUE,FALSE,"Marchman","Secondary","production",58,TRUE,"All Data",760,"All Data (n = 760)"
172307,17,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"1021",TRUE,FALSE,"Marchman","Secondary","production",38,TRUE,"All Data",760,"All Data (n = 760)"
172308,16,"Spanish (Mexican)","WG","Third",NA,"Male",NA,"1022",TRUE,FALSE,"Marchman","Secondary","production",81,TRUE,"All Data",760,"All Data (n = 760)"
172309,14,"Spanish (Mexican)","WG","First",NA,"Male",NA,"1023",TRUE,FALSE,"Marchman","Secondary","production",0,TRUE,"All Data",760,"All Data (n = 760)"
172310,8,"Spanish (Mexican)","WG","First",NA,"Female",NA,"1024",TRUE,FALSE,"Marchman","Secondary","production",0,TRUE,"All Data",760,"All Data (n = 760)"
172311,17,"Spanish (Mexican)","WG","Third",NA,"Male",NA,"1025",TRUE,FALSE,"Marchman","College","production",8,TRUE,"All Data",760,"All Data (n = 760)"
172312,17,"Spanish (Mexican)","WG","First",NA,"Male",NA,"1026",TRUE,FALSE,"Marchman","College","production",41,TRUE,"All Data",760,"All Data (n = 760)"
172313,17,"Spanish (Mexican)","WG","First",NA,"Male",NA,"1027",TRUE,FALSE,"Marchman","Some Secondary","production",10,TRUE,"All Data",760,"All Data (n = 760)"
172315,18,"Spanish (Mexican)","WG","First",NA,"Female",NA,"1029",TRUE,FALSE,"Marchman","College","production",31,TRUE,"All Data",760,"All Data (n = 760)"
172317,18,"Spanish (Mexican)","WG","Second",NA,"Male",NA,"1031",TRUE,FALSE,"Marchman","College","production",82,TRUE,"All Data",760,"All Data (n = 760)"
172318,18,"Spanish (Mexican)","WG","First",NA,"Male",NA,"1032",TRUE,FALSE,"Marchman","Some Secondary","production",25,TRUE,"All Data",760,"All Data (n = 760)"
172319,18,"Spanish (Mexican)","WG","Second",NA,"Male",NA,"1033",TRUE,FALSE,"Marchman","Primary","production",9,TRUE,"All Data",760,"All Data (n = 760)"
172320,18,"Spanish (Mexican)","WG","Fourth",NA,"Male",NA,"1034",TRUE,FALSE,"Marchman","Some Secondary","production",25,TRUE,"All Data",760,"All Data (n = 760)"
172321,17,"Spanish (Mexican)","WG","First",NA,"Male",NA,"1035",TRUE,FALSE,"Marchman","Some Secondary","production",4,TRUE,"All Data",760,"All Data (n = 760)"
172322,18,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"1036",TRUE,FALSE,"Marchman","Some Secondary","production",13,TRUE,"All Data",760,"All Data (n = 760)"
172323,17,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"1037",TRUE,FALSE,"Marchman","Some Secondary","production",26,TRUE,"All Data",760,"All Data (n = 760)"
172325,18,"Spanish (Mexican)","WG","Third",NA,"Male",NA,"1039",TRUE,FALSE,"Marchman","Some Secondary","production",16,TRUE,"All Data",760,"All Data (n = 760)"
172327,18,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"1041",TRUE,FALSE,"Marchman","College","production",5,TRUE,"All Data",760,"All Data (n = 760)"
172328,18,"Spanish (Mexican)","WG","Fourth",NA,"Female",NA,"1042",TRUE,FALSE,"Marchman","Primary","production",19,TRUE,"All Data",760,"All Data (n = 760)"
172330,17,"Spanish (Mexican)","WG","Second",NA,"Male",NA,"1044",TRUE,FALSE,"Marchman","College","production",20,TRUE,"All Data",760,"All Data (n = 760)"
172331,18,"Spanish (Mexican)","WG","Second",NA,"Male",NA,"1045",TRUE,FALSE,"Marchman","College","production",3,TRUE,"All Data",760,"All Data (n = 760)"
172332,18,"Spanish (Mexican)","WG","Fifth",NA,"Male",NA,"1046",TRUE,FALSE,"Marchman","Primary","production",8,TRUE,"All Data",760,"All Data (n = 760)"
172333,18,"Spanish (Mexican)","WG","Sixth",NA,"Male",NA,"1047",TRUE,FALSE,"Marchman","None","production",5,TRUE,"All Data",760,"All Data (n = 760)"
172334,18,"Spanish (Mexican)","WG","First",NA,"Female",NA,"1048",TRUE,FALSE,"Marchman","Secondary","production",25,TRUE,"All Data",760,"All Data (n = 760)"
172335,13,"Spanish (Mexican)","WG","First",NA,"Female",NA,"1049",TRUE,FALSE,"Marchman","Secondary","production",7,TRUE,"All Data",760,"All Data (n = 760)"
172336,15,"Spanish (Mexican)","WG","Second",NA,"Male",NA,"1050",TRUE,FALSE,"Marchman","Secondary","production",7,TRUE,"All Data",760,"All Data (n = 760)"
172337,14,"Spanish (Mexican)","WG","First",NA,"Male",NA,"1051",TRUE,FALSE,"Marchman","College","production",228,TRUE,"All Data",760,"All Data (n = 760)"
172338,15,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"1052",TRUE,FALSE,"Marchman","None","production",78,TRUE,"All Data",760,"All Data (n = 760)"
172339,17,"Spanish (Mexican)","WG","Fourth",NA,"Female",NA,"1053",TRUE,FALSE,"Marchman","None","production",128,TRUE,"All Data",760,"All Data (n = 760)"
172340,17,"Spanish (Mexican)","WG","First",NA,"Male",NA,"1054",TRUE,FALSE,"Marchman","Secondary","production",1,TRUE,"All Data",760,"All Data (n = 760)"
172341,17,"Spanish (Mexican)","WG","Fourth",NA,"Male",NA,"1055",TRUE,FALSE,"Marchman","Some Secondary","production",31,TRUE,"All Data",760,"All Data (n = 760)"
172342,17,"Spanish (Mexican)","WG",NA,NA,"Male",NA,"1056",TRUE,FALSE,"Marchman","College","production",15,TRUE,"All Data",760,"All Data (n = 760)"
172343,18,"Spanish (Mexican)","WG","Second",NA,"Male",NA,"1057",TRUE,FALSE,"Marchman","College","production",10,TRUE,"All Data",760,"All Data (n = 760)"
172344,18,"Spanish (Mexican)","WG","First",NA,"Male",NA,"1058",TRUE,FALSE,"Marchman","College","production",53,TRUE,"All Data",760,"All Data (n = 760)"
172345,18,"Spanish (Mexican)","WG","First",NA,"Male",NA,"1059",TRUE,FALSE,"Marchman","Secondary","production",26,TRUE,"All Data",760,"All Data (n = 760)"
172346,18,"Spanish (Mexican)","WG","Fourth",NA,"Female",NA,"1060",TRUE,FALSE,"Marchman","Primary","production",25,TRUE,"All Data",760,"All Data (n = 760)"
172347,18,"Spanish (Mexican)","WG","Third",NA,"Male",NA,"1061",TRUE,FALSE,"Marchman","College","production",4,TRUE,"All Data",760,"All Data (n = 760)"
172348,17,"Spanish (Mexican)","WG",NA,NA,"Female",NA,"1062",TRUE,FALSE,"Marchman","Some Secondary","production",98,TRUE,"All Data",760,"All Data (n = 760)"
172349,18,"Spanish (Mexican)","WG","Third",NA,"Male",NA,"1063",TRUE,FALSE,"Marchman","Primary","production",8,TRUE,"All Data",760,"All Data (n = 760)"
172350,18,"Spanish (Mexican)","WG","Third",NA,"Male",NA,"1064",TRUE,FALSE,"Marchman","Secondary","production",3,TRUE,"All Data",760,"All Data (n = 760)"
172351,18,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"1065",TRUE,FALSE,"Marchman","Primary","production",55,TRUE,"All Data",760,"All Data (n = 760)"
172352,16,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"1067",TRUE,FALSE,"Marchman","Secondary","production",26,TRUE,"All Data",760,"All Data (n = 760)"
172353,18,"Spanish (Mexican)","WG","Second",NA,"Male",NA,"1068",TRUE,FALSE,"Marchman","Some Secondary","production",12,TRUE,"All Data",760,"All Data (n = 760)"
